Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Histone H3-K4 Methylation (GO:0051568),6/26,0.1755966239028474,0.9999960968655396,0,0,1.7326322930800542,3.014027922655796,NFYA;RBBP5;NFYB;WDR82;WDR5B;MEN1
GO_Biological_Process_2023,Regulation Of Fatty Acid Biosynthetic Process (GO:0042304),6/26,0.1755966239028474,0.9999960968655396,0,0,1.7326322930800542,3.014027922655796,MLXIPL;LPGAT1;KLHL25;MID1IP1;ERLIN1;ERLIN2
GO_Biological_Process_2023,Respiratory Chain Complex IV Assembly (GO:0008535),6/26,0.1755966239028474,0.9999960968655396,0,0,1.7326322930800542,3.014027922655796,COA3;SCO1;COX15;FASTKD3;TIMM21;COA6
GO_Biological_Process_2023,Negative Regulation Of Developmental Process (GO:0051093),20/109,0.1771349492322027,0.9999960968655396,0,0,1.298759985600821,2.247950164672284,KANK1;HDAC2;ARHGEF15;PARP1;WNT9B;FOXJ1;OMA1;SMARCA2;DLL1;ELAPOR2;SAP30;SHH;BCL7A;HEY1;RBBP4;BRMS1L;PPARG;GAS6;OGT;ARPIN
GO_Biological_Process_2023,Fatty Acid Beta-Oxidation (GO:0006635),10/49,0.1782183317264028,0.9999960968655396,0,0,1.4812395484949832,2.5547618346229086,ABCD2;SLC25A17;AMACR;IVD;ECHDC1;ACOX3;ACAD10;MTLN;MCAT;ACAT2
GO_Biological_Process_2023,rRNA Metabolic Process (GO:0016072),17/91,0.1805669008230918,0.9999960968655396,0,0,1.3275359118055747,2.2722820582694863,NVL;WDR18;DIS3L;GTF3A;WDR74;NOL8;MRM2;BYSL;EXOSC7;FBL;EBNA1BP2;EXOSC5;EXOSC4;UTP20;RRP12;EXOSC3;EXOSC2
GO_Biological_Process_2023,mRNA Metabolic Process (GO:0016071),16/85,0.1813760561402229,0.9999960968655396,0,0,1.3399236392695415,2.287494516350827,SF3A3;PNPT1;NCBP2;METTL3;SRSF1;NUDT16L1;PRPF8;LSM3;LSM2;MBLAC1;SFPQ;LSM6;PRPF3;METTL16;HSPA1B;NUDT12
GO_Biological_Process_2023,Negative Regulation Of Cell Cycle (GO:0045786),16/85,0.1813760561402229,0.9999960968655396,0,0,1.3399236392695415,2.287494516350827,BTG4;HEXIM1;CEBPA;HPGD;ANGEL2;PLK1;NR2F2;RNF167;SLC9A3R1;HHEX;TFAP4;CDK5RAP1;GAS1;MEN1;MAD2L1;PTPN3
GO_Biological_Process_2023,Fatty Acid Catabolic Process (GO:0009062),12/61,0.1815104813790444,0.9999960968655396,0,0,1.4148642461743366,2.414383601780891,PLA2G15;ABCD2;MCEE;NUDT7;SLC25A17;ABHD3;NUDT19;ECHDC1;ACAD10;MTLN;MCAT;ACAT2
GO_Biological_Process_2023,Amide Transport (GO:0042886),7/32,0.1840969359827099,0.9999960968655396,0,0,1.6171971496437054,2.7367711476758707,SLC5A6;SLC46A1;CPTP;AQP11;CERT1;SLC38A5;DISP1
GO_Biological_Process_2023,miRNA Processing (GO:0035196),7/32,0.1840969359827099,0.9999960968655396,0,0,1.6171971496437054,2.7367711476758707,PUS10;NCBP2;AGO1;METTL3;BCDIN3D;DICER1;SPOUT1
GO_Biological_Process_2023,Neural Tube Closure (GO:0001843),7/32,0.1840969359827099,0.9999960968655396,0,0,1.6171971496437054,2.7367711476758707,CSRP3;MTHFD1;DVL2;COBL;PLXNB2;CELSR1;DYNLL1
GO_Biological_Process_2023,Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099),7/32,0.1840969359827099,0.9999960968655396,0,0,1.6171971496437054,2.7367711476758707,SMARCD2;SMARCB1;BCL7A;UBE2C;PLK1;DPF3;SMARCA2
GO_Biological_Process_2023,Chaperone-Mediated Protein Complex Assembly (GO:0051131),5/21,0.1886563511086877,0.9999960968655396,0,0,1.8046371651407256,3.00982469531653,MKKS;BBS10;PSMG1;NDUFAF1;HSPD1
GO_Biological_Process_2023,Lipid Catabolic Process (GO:0016042),5/21,0.1886563511086877,0.9999960968655396,0,0,1.8046371651407256,3.00982469531653,LIPC;CYP1A2;LIPG;PLAAT3;PLA1A
GO_Biological_Process_2023,Porphyrin-Containing Compound Biosynthetic Process (GO:0006779),5/21,0.1886563511086877,0.9999960968655396,0,0,1.8046371651407256,3.00982469531653,ALAD;ALAS1;COX15;UROS;CPOX
GO_Biological_Process_2023,Positive Regulation Of Interferon-Alpha Production (GO:0032727),5/21,0.1886563511086877,0.9999960968655396,0,0,1.8046371651407256,3.00982469531653,MAVS;IRF3;STAT1;HSPD1;RIGI
GO_Biological_Process_2023,Establishment Of Protein Localization To Plasma Membrane (GO:0061951),8/38,0.1895870566570492,0.9999960968655396,0,0,1.5402579769178548,2.5613057070367944,GGA2;BBS1;PREPL;RDX;GOLGA7;NECTIN3;PHAF1;VAMP5
GO_Biological_Process_2023,Fatty Acid Transport (GO:0015908),8/38,0.1895870566570492,0.9999960968655396,0,0,1.5402579769178548,2.5613057070367944,FABP3;SLC25A17;FABP5;FABP7;SLC22A1;PPARG;CD36;SLC22A7
GO_Biological_Process_2023,Regulation Of Protein Import Into Nucleus (GO:0042306),8/38,0.1895870566570492,0.9999960968655396,0,0,1.5402579769178548,2.5613057070367944,S100G;MAVS;HDAC3;RAB23;CHP2;SIRT6;DMAP1;ECT2
GO_Biological_Process_2023,Regulation Of DNA-templated Transcription Elongation (GO:0032784),9/44,0.1930877914528963,0.9999960968655396,0,0,1.4853165170991995,2.4427668658166524,INTS11;TSFM;PARP1;ZC3H4;WDR82;INTS3;INTS10;INTS5;HMGN1
GO_Biological_Process_2023,Epithelium Development (GO:0060429),27/154,0.1939465052913321,0.9999960968655396,0,0,1.2288871731826143,2.015587443360979,KANK2;INTU;IHH;KRT23;TCF21;DNPH1;DLL1;SLC9A3R1;SHH;SALL1;DMBT1;PTER;SOX18;FN3K;CBR1;STAT1;PTCH1;ANXA4;FOXJ1;PROX1;SULT1B1;MTHFD1;TST;CDK1;SNAI2;ALDOC;PPARG
GO_Biological_Process_2023,tRNA Processing (GO:0008033),10/50,0.1952129545082067,0.9999960968655396,0,0,1.444123641304348,2.359213153676697,TRUB1;HEXIM1;DTWD1;TRMT10C;FAM98B;FAM98A;FTSJ1;TSEN54;OSGEP;TRDMT1
GO_Biological_Process_2023,Regulation Of Cytokinesis (GO:0032465),15/80,0.1952603688172205,0.9999960968655396,0,0,1.3333420577381108,2.177909432408684,MAP10;CETN2;PLK1;CCP110;PDXP;KLHL13;MYO19;AURKB;AURKA;KLHL9;RACGAP1;KIF20A;KIF20B;ECT2;E2F8
GO_Biological_Process_2023,Regulation Of Mitotic Nuclear Division (GO:0007088),11/56,0.1963540451695887,0.9999960968655396,0,0,1.4120965001698946,2.298661372071179,TOM1L1;CCNB1;CDCA2;NME6;CCDC8;PDXP;FBXO5;MKI67;KIF20B;LCMT1;AURKA
GO_Biological_Process_2023,Regulation Of Stem Cell Population Maintenance (GO:2000036),11/56,0.1963540451695887,0.9999960968655396,0,0,1.4120965001698946,2.298661372071179,HDAC2;SMARCB1;BCL7A;RBBP4;BRMS1L;WNT9B;SIRT6;SMARCA2;OGT;NODAL;SAP30
GO_Biological_Process_2023,Glycerophospholipid Metabolic Process (GO:0006650),12/62,0.1967724802330882,0.9999960968655396,0,0,1.386485384092454,2.25401918891828,PLA2G15;PIGB;ABHD3;PON1;PLAAT1;PNPLA3;PNPLA6;PIGW;PGPEP1;PIGG;PIGV;PLA1A
GO_Biological_Process_2023,Amino Acid Import Across Plasma Membrane (GO:0089718),6/27,0.1994134674804042,0.9999960968655396,0,0,1.6500290754022098,2.6604654385747666,SLC36A1;SLC6A6;SLC47A1;SLC1A2;SLC38A3;SLC38A5
GO_Biological_Process_2023,Regulation Of Androgen Receptor Signaling Pathway (GO:0060765),6/27,0.1994134674804042,0.9999960968655396,0,0,1.6500290754022098,2.6604654385747666,PRMT2;RNF14;TRIM68;TCF21;RNF6;NODAL
GO_Biological_Process_2023,Apoptotic Nuclear Changes (GO:0030262),4/16,0.2020579278635715,0.9999960968655396,0,0,1.9247457627118645,3.078055061861088,TOP2A;ENDOG;DICER1;EXOG
GO_Biological_Process_2023,Dicarboxylic Acid Catabolic Process (GO:0043649),4/16,0.2020579278635715,0.9999960968655396,0,0,1.9247457627118645,3.078055061861088,GLUD1;ALDH1L1;GLUL;DDO
GO_Biological_Process_2023,Intracellular Cholesterol Transport (GO:0032367),4/16,0.2020579278635715,0.9999960968655396,0,0,1.9247457627118645,3.078055061861088,STARD4;NPC1;OSBPL2;ABCG1
GO_Biological_Process_2023,Intraciliary Anterograde Transport (GO:0035720),4/16,0.2020579278635715,0.9999960968655396,0,0,1.9247457627118645,3.078055061861088,TRAF3IP1;IFT172;IFT27;IFT80
GO_Biological_Process_2023,Positive Regulation Of Positive Chemotaxis (GO:0050927),4/16,0.2020579278635715,0.9999960968655396,0,0,1.9247457627118645,3.078055061861088,CXCL12;VEGFB;IL16;MEN1
GO_Biological_Process_2023,Prostanoid Metabolic Process (GO:0006692),4/16,0.2020579278635715,0.9999960968655396,0,0,1.9247457627118645,3.078055061861088,GSTM1;HPGD;PTGR1;PTGR2
GO_Biological_Process_2023,Protein O-linked Mannosylation (GO:0035269),4/16,0.2020579278635715,0.9999960968655396,0,0,1.9247457627118645,3.078055061861088,POMT2;POMT1;LARGE2;TMTC4
GO_Biological_Process_2023,"Protein Alpha-1,2-Demannosylation (GO:0036508)",4/16,0.2020579278635715,0.9999960968655396,0,0,1.9247457627118645,3.078055061861088,EDEM1;EDEM2;RNF5;UGGT1
GO_Biological_Process_2023,Regulation Of Fatty Acid Oxidation (GO:0046320),4/16,0.2020579278635715,0.9999960968655396,0,0,1.9247457627118645,3.078055061861088,FABP3;KLHL25;SIRT4;ABCD1
GO_Biological_Process_2023,Regulation Of Response To Cytokine Stimulus (GO:0060759),4/16,0.2020579278635715,0.9999960968655396,0,0,1.9247457627118645,3.078055061861088,MAVS;WNT5A;PARP9;RIGI
GO_Biological_Process_2023,Regulation Of Steroid Biosynthetic Process (GO:0050810),4/16,0.2020579278635715,0.9999960968655396,0,0,1.9247457627118645,3.078055061861088,DGKQ;NR1H4;CGA;CYP7A1
GO_Biological_Process_2023,Retinal Metabolic Process (GO:0042574),4/16,0.2020579278635715,0.9999960968655396,0,0,1.9247457627118645,3.078055061861088,RDH11;RDH10;BCO2;ALDH8A1
GO_Biological_Process_2023,Cardiac Muscle Contraction (GO:0060048),7/33,0.2058933403243761,0.9999960968655396,0,0,1.5549059016992508,2.4573686374026105,CSRP3;TNNC1;MYL2;MYL3;SCN4B;MYH7;SCN2B
GO_Biological_Process_2023,Macromolecule Modification (GO:0043412),15/81,0.2090173588840217,0.9999960968655396,0,0,1.313062575396703,2.055386710988048,LIPT1;SLC35A1;ST6GAL1;ST6GAL2;PARP1;FBXO22;RABGGTA;TGM1;DUSP12;GGCX;MMP15;UBA3;B4GALT7;LCMT1;PIGH
GO_Biological_Process_2023,Digestive Tract Development (GO:0048565),8/39,0.2097523644046301,0.9999960968655396,0,0,1.490484637452642,2.327880135380691,PKDCC;SALL1;KIT;COBL;RARB;BBS7;EPHB3;STRA6
GO_Biological_Process_2023,Regulation Of Mitotic Spindle Organization (GO:0060236),8/39,0.2097523644046301,0.9999960968655396,0,0,1.490484637452642,2.327880135380691,GPSM2;TPX2;PSRC1;NUMA1;CENPJ;PLK1;SASS6;HSPA1B
GO_Biological_Process_2023,Vitamin Transport (GO:0051180),8/39,0.2097523644046301,0.9999960968655396,0,0,1.490484637452642,2.327880135380691,SLC5A6;SLC46A1;SLC22A1;AFM;SLC2A2;SLC2A4;ABCD1;SLC19A2
GO_Biological_Process_2023,Establishment Of Protein Localization To Membrane (GO:0090150),13/69,0.2117020623282114,0.9999960968655396,0,0,1.3410768931850197,2.0821229390711053,ATG3;PRKCI;RTP3;RDX;ZDHHC24;YIF1B;GRIN3B;NPC1;ZDHHC9;AQP11;BID;GOLGA7;NECTIN3
GO_Biological_Process_2023,Determination Of Left/Right Symmetry (GO:0007368),9/45,0.2119004503792461,0.9999960968655396,0,0,1.4439728353140917,2.2405241160946283,ODAD3;SHH;LEFTY1;MKKS;FOXJ1;BBS7;PIERCE2;DLL1;DNAI1
GO_Biological_Process_2023,Hexose Metabolic Process (GO:0019318),9/45,0.2119004503792461,0.9999960968655396,0,0,1.4439728353140917,2.2405241160946283,SLC35A2;BRAT1;SORD;ALDOC;GALM;OMA1;GCK;GALK2;GDPGP1
GO_Biological_Process_2023,Positive Regulation Of Innate Immune Response (GO:0045089),9/45,0.2119004503792461,0.9999960968655396,0,0,1.4439728353140917,2.2405241160946283,RBM47;MAVS;WNT5A;POLR3G;IFI35;FADD;IKBKE;SLC15A4;TIRAP
GO_Biological_Process_2023,RNA Modification (GO:0009451),10/51,0.2128797180598551,0.9999960968655396,0,0,1.408818266171792,2.179481271885276,TRUB1;DTWD1;METTL3;BCDIN3D;TFB1M;FTSJ1;MRM1;MRM2;OSGEP;TRDMT1
GO_Biological_Process_2023,Striated Muscle Contraction (GO:0006941),11/57,0.2130332531587493,0.9999960968655396,0,0,1.3813174961958368,2.1359409237312907,CSRP3;SMPX;TNNC1;MYL2;TNNC2;MYL3;TNNT3;TNNI2;SCN4B;MYH7;SCN2B
GO_Biological_Process_2023,Aspartate Family Amino Acid Catabolic Process (GO:0009068),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,PIPOX;CRYM;DDO
GO_Biological_Process_2023,cGMP Metabolic Process (GO:0046068),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,GUCY2D;NPR2;PDE9A
GO_Biological_Process_2023,Desensitization Of G Protein-Coupled Receptor Signaling Pathway (GO:0002029),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,ADRB3;DMBT1;LY6G6E
GO_Biological_Process_2023,Intestinal Absorption (GO:0050892),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,SLC46A1;CD36;SLC26A6
GO_Biological_Process_2023,Intestinal Lipid Absorption (GO:0098856),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,NPC1;SOAT2;CD36
GO_Biological_Process_2023,Methylguanosine-Cap Decapping (GO:0110156),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,DCPS;NUDT12;PNRC2
GO_Biological_Process_2023,Mitochondrial Genome Maintenance (GO:0000002),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,MGME1;PARP1;MPV17
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,UQCC2;UQCC1;LYRM7
GO_Biological_Process_2023,Negative Regulation Of Cyclase Activity (GO:0031280),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,RD3;GABBR2;AKAP5
GO_Biological_Process_2023,Negative Regulation Of Myotube Differentiation (GO:0010832),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,XBP1;HDAC3;BHLHA15
GO_Biological_Process_2023,Negative Regulation Of Reactive Oxygen Species Biosynthetic Process (GO:1903427),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,ABCD2;MPV17L;ABCD1
GO_Biological_Process_2023,Neurotransmitter Uptake (GO:0001504),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,SLC22A3;SLC29A1;SLC29A2
GO_Biological_Process_2023,Positive Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902101),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,CDC20;ESPL1;UBE2C
GO_Biological_Process_2023,Positive Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0045842),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,CDC20;ESPL1;UBE2C
GO_Biological_Process_2023,Positive Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070863),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,EDEM1;EDEM2;SLC51B
GO_Biological_Process_2023,Post-Transcriptional Gene Silencing (GO:0016441),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,HEXIM1;MOV10;DICER1
GO_Biological_Process_2023,pre-mRNA Cleavage Required For Polyadenylation (GO:0098789),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,NCBP2;CSTF2;CSTF2T
GO_Biological_Process_2023,Pyrimidine Nucleobase Metabolic Process (GO:0006206),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,DPYSL4;DPYS;UMPS
GO_Biological_Process_2023,Regulation Of Adipose Tissue Development (GO:1904177),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,PARP1;PLAAT3;PPARG
GO_Biological_Process_2023,Regulation Of Cell Cycle Checkpoint (GO:1901976),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,ETAA1;RAD51;WDR76
GO_Biological_Process_2023,Regulation Of Glycogen Metabolic Process (GO:0070873),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,PPP1R3C;PPP1R3B;PPP1R3E
GO_Biological_Process_2023,Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070302),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,RNF13;NBR1;TIRAP
GO_Biological_Process_2023,Respiratory Chain Complex III Assembly (GO:0017062),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,UQCC2;UQCC1;LYRM7
GO_Biological_Process_2023,Self Proteolysis (GO:0097264),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,SHH;IHH;CAPN3
GO_Biological_Process_2023,Sulfate Transport (GO:0008272),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,SLC26A1;SLC25A11;SLC26A6
GO_Biological_Process_2023,Tetrahydrofolate Metabolic Process (GO:0046653),3/11,0.2141998616243803,0.9999960968655396,0,0,2.165113520840393,3.3361060036180694,MTHFD1;SHMT2;SHMT1
GO_Biological_Process_2023,Oxoacid Metabolic Process (GO:0043436),5/22,0.216461096004382,0.9999960968655396,0,0,1.6983823030738237,2.599109919287037,LIPT2;LIPT1;SULT1B1;TPST1;SULT2A1
GO_Biological_Process_2023,Peptidyl-Glutamic Acid Modification (GO:0018200),5/22,0.216461096004382,0.9999960968655396,0,0,1.6983823030738237,2.599109919287037,GGCX;TTLL1;CEP41;CFAP20;TTLL8
GO_Biological_Process_2023,Positive Regulation Of Cilium Assembly (GO:0045724),5/22,0.216461096004382,0.9999960968655396,0,0,1.6983823030738237,2.599109919287037,WRAP73;PPP1R35;CCP110;ZMYND10;TAPT1
GO_Biological_Process_2023,CENP-A Containing Chromatin Assembly (GO:0034080),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,HJURP;OIP5
GO_Biological_Process_2023,IRE1-mediated Unfolded Protein Response (GO:0036498),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,XBP1;PARP16
GO_Biological_Process_2023,RIG-I Signaling Pathway (GO:0039529),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,RNF135;RIGI
GO_Biological_Process_2023,Autophagosome Membrane Docking (GO:0016240),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,STX17;SNAP29
GO_Biological_Process_2023,Cardiac Muscle Cell-Cardiac Muscle Cell Adhesion (GO:0086042),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,DSG2;DSC2
GO_Biological_Process_2023,Catecholamine Uptake (GO:0090493),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,SLC22A3;SLC22A1
GO_Biological_Process_2023,Cellular Response To Bacterial Lipopeptide (GO:0071221),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,CD36;TIRAP
GO_Biological_Process_2023,Cholesterol Catabolic Process (GO:0006707),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,CYP27A1;CYP7A1
GO_Biological_Process_2023,Choline Transport (GO:0015871),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,SLC5A7;SLC44A1
GO_Biological_Process_2023,Chromatin Remodeling At Centromere (GO:0031055),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,HJURP;OIP5
GO_Biological_Process_2023,Copper Ion Import (GO:0015677),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,ATP7B;SLC31A1
GO_Biological_Process_2023,Development Of Primary Female Sexual Characteristics (GO:0046545),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,LHFPL2;NR2F2
GO_Biological_Process_2023,Dorsal Aorta Development (GO:0035907),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,DLL4;HEY1
GO_Biological_Process_2023,Dorsal Aorta Morphogenesis (GO:0035912),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,DLL4;HEY1
GO_Biological_Process_2023,Epithelial Cell Differentiation Involved In Kidney Development (GO:0035850),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,SALL1;MTSS1
GO_Biological_Process_2023,Ethanol Catabolic Process (GO:0006068),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,SULT1B1;SULT2A1
GO_Biological_Process_2023,Forebrain Neuron Development (GO:0021884),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,LHX6;PLXNA3
GO_Biological_Process_2023,Glycerol-3-Phosphate Metabolic Process (GO:0006072),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,GPAM;GCK
GO_Biological_Process_2023,Glycogen Catabolic Process (GO:0005980),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,STBD1;PYGL
GO_Biological_Process_2023,Histidine Catabolic Process (GO:0006548),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,CARNMT1;HNMT
GO_Biological_Process_2023,Histidine Metabolic Process (GO:0006547),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,CARNMT1;HNMT
GO_Biological_Process_2023,Membrane Biogenesis (GO:0044091),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,TLCD2;TLCD1
GO_Biological_Process_2023,Mitochondrial tRNA Processing (GO:0090646),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,TRMT10C;METTL8
GO_Biological_Process_2023,Monoacylglycerol Biosynthetic Process (GO:0006640),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,DGAT2;MOGAT2
GO_Biological_Process_2023,Negative Regulation Of Dendritic Cell Apoptotic Process (GO:2000669),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,CXCL12;GAS6
GO_Biological_Process_2023,Negative Regulation Of Digestive System Process (GO:0060457),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,TFF2;HAMP
GO_Biological_Process_2023,Negative Regulation Of Double-Strand Break Repair Via Nonhomologous End Joining (GO:2001033),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,CYREN;NUDT16L1
GO_Biological_Process_2023,Negative Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903748),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,DNAJA1;LMAN1
GO_Biological_Process_2023,Negative Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901533),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,METTL14;PCID2
GO_Biological_Process_2023,Noradrenergic Neuron Differentiation (GO:0003357),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,HAND2;SOX4
GO_Biological_Process_2023,Nose Development (GO:0043584),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,PROX1;STRA6
GO_Biological_Process_2023,Nucleobase Catabolic Process (GO:0046113),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,DPYSL4;DPYS
GO_Biological_Process_2023,Nucleoside Diphosphate Catabolic Process (GO:0009134),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,ENTPD8;NUDT5
GO_Biological_Process_2023,Nucleotide Catabolic Process (GO:0009166),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,NUDT15;DNPH1
GO_Biological_Process_2023,Nucleotide Transport (GO:0006862),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,SLC25A19;EPG5
GO_Biological_Process_2023,Polyamine Biosynthetic Process (GO:0006596),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,PAOX;SRM
GO_Biological_Process_2023,Positive Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000343),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,TIRAP;MBL2
GO_Biological_Process_2023,Positive Regulation Of Multicellular Organism Growth (GO:0040018),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,GHR;PPIB
GO_Biological_Process_2023,Positive Regulation Of Phospholipid Biosynthetic Process (GO:0071073),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,FABP3;NR1H4
GO_Biological_Process_2023,Positive Regulation Of Receptor Catabolic Process (GO:2000646),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,DTX3L;PCSK9
GO_Biological_Process_2023,Positive Regulation Of Steroid Metabolic Process (GO:0045940),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,STARD4;CGA
GO_Biological_Process_2023,"Protein Import Into Peroxisome Matrix, Receptor Recycling (GO:0016562)",2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,PEX10;PEX12
GO_Biological_Process_2023,Protein Localization To Basolateral Plasma Membrane (GO:1903361),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,PDZD11;LIN7A
GO_Biological_Process_2023,Pyrimidine Nucleotide-Sugar Transmembrane Transport (GO:0090481),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,SLC35A2;SLC35B4
GO_Biological_Process_2023,Pyrimidine Ribonucleotide Biosynthetic Process (GO:0009220),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,CAD;UMPS
GO_Biological_Process_2023,Regulation Of NK T Cell Proliferation (GO:0051140),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,IL18;TYK2
GO_Biological_Process_2023,Regulation Of Adiponectin Secretion (GO:0070163),2/6,0.2181095194062704,0.9999960968655396,0,0,2.886517615176152,4.395467674460467,RAB11FIP1;PPARG
